Experiment,Exp_Genotype,Vial Number,Genotype,Replicate,Treatment,Wolbachia,Date,Day,Time,Media,Pupae,Experimenter,Observations
fDEV020,fDEV020_730,56,730,6,Rapa,1,3/9/2020,19,1130,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_730,56,730,6,Rapa,1,3/15/2020,25,1600,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_822,194,822,6,Rapa,1,3/6/2020,16,1130,Lee Group CT + antibiotics,1,HF,separation of media from vial
fDEV020,fDEV020_911,51,911,6,Rapa,0,3/6/2020,16,1130,Lee Group CT + antibiotics,1,HF,dead larva
fDEV020,fDEV020_911,51,911,6,Rapa,0,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_911,51,911,6,Rapa,0,3/10/2020,20,1845,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_913,113,913,6,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_W1118,33,W1118,6,Rapa,0,2/27/2020,8,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_45,150,45,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_69,165,69,7,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_69,165,69,7,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_69,165,69,7,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_69,165,69,7,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_100,221,100,7,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_100,221,100,7,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/6/2020,16,1130,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/10/2020,20,1845,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/12/2020,22,1000,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/13/2020,23,1045,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/14/2020,24,1015,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_109,22,109,7,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_176,99,176,7,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_176,99,176,7,Rapa,1,3/9/2020,19,1130,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_177,158,177,7,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_177,158,177,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_177,158,177,7,Rapa,0,3/11/2020,21,1200,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_229,111,229,7,Rapa,0,2/29/2020,10,1115,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_307,126,307,7,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_310,143,310,7,Rapa,1,2/28/2020,9,1000,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_310,143,310,7,Rapa,1,3/7/2020,17,1100,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_313,159,313,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_317,249,317,7,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_317,249,317,7,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_321,86,321,7,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_321,86,321,7,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_371,225,371,7,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_399,58,399,7,Rapa,0,3/6/2020,16,1130,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_399,58,399,7,Rapa,0,3/9/2020,19,1130,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_399,58,399,7,Rapa,0,3/10/2020,20,1845,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_508,166,508,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_630,280,630,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,dead larva
fDEV020,fDEV020_646,27,646,7,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_646,27,646,7,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_646,27,646,7,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_730,253,730,7,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,dead larva
fDEV020,fDEV020_730,253,730,7,Rapa,1,3/10/2020,20,1845,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_730,253,730,7,Rapa,1,3/11/2020,21,1200,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_730,253,730,7,Rapa,1,3/13/2020,23,1045,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_822,2,822,7,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/7/2020,17,1100,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/10/2020,20,1845,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_913,250,913,7,Rapa,1,3/7/2020,17,1100,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_Canton-S,276,Canton-S,7,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_Canton-S,276,Canton-S,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_W1118,20,W1118,7,Rapa,0,2/29/2020,10,1115,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_W1118,20,W1118,7,Rapa,0,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_45,273,45,8,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_45,273,45,8,Rapa,0,3/7/2020,17,1100,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_69,265,69,8,Rapa,1,2/28/2020,9,1000,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_105,15,105,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_105,15,105,8,Rapa,0,3/9/2020,19,1130,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_105,15,105,8,Rapa,0,3/13/2020,23,1045,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_109,73,109,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_176,125,176,8,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_176,125,176,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_229,38,229,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_229,38,229,8,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_307,60,307,8,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_310,293,310,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_310,293,310,8,Rapa,1,3/6/2020,16,1130,Lee Group CT + antibiotics,1,HF,dead larva
fDEV020,fDEV020_313,263,313,8,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_313,263,313,8,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,separation of media from vial
fDEV020,fDEV020_313,263,313,8,Rapa,0,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_317,170,317,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_371,258,371,8,Rapa,0,2/27/2020,8,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_399,278,399,8,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_508,224,508,8,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_508,224,508,8,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_589,289,589,8,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_595,83,595,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_630,55,630,8,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_630,55,630,8,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_646,180,646,8,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_730,193,730,8,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,dead larvae
fDEV020,fDEV020_730,193,730,8,Rapa,1,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_730,193,730,8,Rapa,1,3/9/2020,19,1130,Lee Group CT + antibiotics,1,SZ,
fDEV020,fDEV020_822,19,822,8,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_822,19,822,8,Rapa,1,3/8/2020,18,1130,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_911,9,911,8,Rapa,0,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_911,9,911,8,Rapa,0,3/12/2020,22,1000,Lee Group CT + antibiotics,1,MBL,
fDEV020,fDEV020_913,171,913,8,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_913,171,913,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_Canton-S,37,Canton-S,8,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,1,JP,
fDEV020,fDEV020_Canton-S,37,Canton-S,8,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_Canton-S,37,Canton-S,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,1,DK,
fDEV020,fDEV020_Canton-S,37,Canton-S,8,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,1,HF,
fDEV020,fDEV020_100,118,100,1,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_105,234,105,1,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_109,112,109,1,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_177,121,177,1,EtOH,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_229,248,229,1,EtOH,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_310,152,310,1,EtOH,1,3/4/2020,14,945,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_317,181,317,1,EtOH,1,2/28/2020,9,1000,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_317,181,317,1,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_336,261,336,1,EtOH,1,2/26/2020,7,1012,Lee Group CT + antibiotics,2,ST,
fDEV020,fDEV020_630,42,630,1,EtOH,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_646,142,646,1,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_646,142,646,1,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_Canton-S,93,Canton-S,1,EtOH,0,2/28/2020,9,1000,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_W1118,139,W1118,1,EtOH,0,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_69,50,69,2,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_100,36,100,2,EtOH,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_109,95,109,2,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_109,95,109,2,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_229,299,229,2,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_307,220,307,2,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_313,233,313,2,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_313,233,313,2,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_336,282,336,2,EtOH,1,2/26/2020,7,1012,Lee Group CT + antibiotics,2,ST,
fDEV020,fDEV020_589,61,589,2,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_911,28,911,2,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_Canton-S,190,Canton-S,2,EtOH,0,2/25/2020,6,1440,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_69,188,69,3,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_100,195,100,3,EtOH,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_100,195,100,3,EtOH,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_109,57,109,3,EtOH,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_177,35,177,3,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_229,76,229,3,EtOH,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_229,76,229,3,EtOH,0,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_336,24,336,3,EtOH,1,2/28/2020,9,1000,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_336,24,336,3,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_371,105,371,3,EtOH,0,3/6/2020,16,1130,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_399,8,399,3,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_508,285,508,3,EtOH,0,2/26/2020,7,1012,Lee Group CT + antibiotics,2,ST,
fDEV020,fDEV020_630,264,630,3,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,2,HF,dead larva
fDEV020,fDEV020_646,259,646,3,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_646,259,646,3,EtOH,1,3/6/2020,16,1130,Lee Group CT + antibiotics,2,HF,dead larva
fDEV020,fDEV020_730,82,730,3,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_W1118,146,W1118,3,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_105,149,105,6,Rapa,0,3/11/2020,21,1200,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_176,70,176,6,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_177,128,177,6,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_229,63,229,6,Rapa,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_630,189,630,6,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_646,89,646,6,Rapa,1,2/27/2020,8,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_646,89,646,6,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_646,89,646,6,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,"dark spots on pupae not consistent with stage of pupation, photos taken, no spots seen on larvae"
fDEV020,fDEV020_730,56,730,6,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_730,56,730,6,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_822,194,822,6,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_822,194,822,6,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,2,HF,separation of media from vial
fDEV020,fDEV020_822,194,822,6,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,separation of media from vial
fDEV020,fDEV020_911,51,911,6,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,dead larva
fDEV020,fDEV020_105,52,105,7,Rapa,0,3/11/2020,21,1200,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_109,22,109,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_109,22,109,7,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_310,143,310,7,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_313,159,313,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,"separation of media from vial, dead larva"
fDEV020,fDEV020_374,10,374,7,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_397,153,397,7,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_508,166,508,7,Rapa,0,2/27/2020,8,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_595,100,595,7,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_630,280,630,7,Rapa,0,3/6/2020,16,1130,Lee Group CT + antibiotics,2,HF,dead larva
fDEV020,fDEV020_730,253,730,7,Rapa,1,2/28/2020,9,1000,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_822,2,822,7,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_822,2,822,7,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_822,2,822,7,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_911,211,911,7,Rapa,0,3/6/2020,16,1130,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_45,273,45,8,Rapa,0,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_45,273,45,8,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_69,265,69,8,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_109,73,109,8,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_317,170,317,8,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_321,227,321,8,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_336,295,336,8,Rapa,1,3/1/2020,11,1115,Lee Group CT + antibiotics,2,JP,
fDEV020,fDEV020_399,278,399,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_508,224,508,8,Rapa,0,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_508,224,508,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_630,55,630,8,Rapa,0,3/7/2020,17,1100,Lee Group CT + antibiotics,2,MBL,
fDEV020,fDEV020_646,180,646,8,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_730,193,730,8,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_730,193,730,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,2,HF,dead larva
fDEV020,fDEV020_822,19,822,8,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,2,HF,
fDEV020,fDEV020_911,9,911,8,Rapa,0,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_913,171,913,8,Rapa,1,3/3/2020,13,1130,Lee Group CT + antibiotics,2,DK,
fDEV020,fDEV020_69,133,69,1,EtOH,1,3/3/2020,13,1130,Lee Group CT + antibiotics,3,DK,
fDEV020,fDEV020_100,118,100,1,EtOH,1,2/28/2020,9,1000,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_105,234,105,1,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_109,112,109,1,EtOH,0,3/3/2020,13,1130,Lee Group CT + antibiotics,3,DK,
fDEV020,fDEV020_177,121,177,1,EtOH,0,3/4/2020,14,945,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_313,284,313,1,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_321,47,321,1,EtOH,1,2/28/2020,9,1000,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_321,47,321,1,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_336,261,336,1,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_630,42,630,1,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_630,42,630,1,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_822,256,822,1,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_45,203,45,2,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_105,164,105,2,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_109,95,109,2,EtOH,0,3/3/2020,13,1130,Lee Group CT + antibiotics,3,DK,
fDEV020,fDEV020_177,231,177,2,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_397,204,397,2,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_399,214,399,2,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_646,283,646,2,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_730,172,730,2,EtOH,1,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_109,57,109,3,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_109,57,109,3,EtOH,0,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_313,88,313,3,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_313,88,313,3,EtOH,0,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_317,154,317,3,EtOH,1,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_321,177,321,3,EtOH,1,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_399,8,399,3,EtOH,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_508,285,508,3,EtOH,0,2/28/2020,9,1000,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_646,259,646,3,EtOH,1,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_646,259,646,3,EtOH,1,3/7/2020,17,1100,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_730,82,730,3,EtOH,1,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_730,82,730,3,EtOH,1,3/2/2020,12,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_100,239,100,6,Rapa,1,2/29/2020,10,1115,Lee Group CT + antibiotics,3,MBL,
fDEV020,fDEV020_105,149,105,6,Rapa,0,2/28/2020,9,1000,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_105,149,105,6,Rapa,0,3/1/2020,11,1115,Lee Group CT + antibiotics,3,JP,
fDEV020,fDEV020_310,135,310,6,Rapa,1,3/4/2020,14,945,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_310,135,310,6,Rapa,1,3/5/2020,15,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_313,53,313,6,Rapa,0,3/5/2020,15,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_371,288,371,6,Rapa,0,2/27/2020,8,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_595,178,595,6,Rapa,1,3/2/2020,12,1200,Lee Group CT + antibiotics,3,HF,
fDEV020,fDEV020_646,89,646,6,Rapa,1,2/28/2020,9,1000,Lee Group CT + antibiotics,3,HF,
